ID,Gender,Ever_Married,Graduated,Spending_Score,Segmentation
459953,Male,Yes,Yes,Low,D
459961,Male,Yes,Yes,Low,B
459966,Female,No,Yes,Low,A
459974,Male,No,Yes,Low,B
459975,Female,No,Yes,Low,A
459986,Male,Yes,Yes,Low,D
459995,Female,No,No,Low,B
459996,Male,No,Yes,Low,B
459998,Male,Yes,No,Average,C
460004,Female,Yes,Yes,Average,A
460006,Male,No,No,Low,D
460014,Female,No,No,Low,A
460023,Male,Yes,Yes,Low,D
460027,Female,No,Yes,Low,C
460036,Male,Yes,Yes,Low,B
460040,Female,Yes,Yes,Low,A
460045,Male,Yes,Yes,Low,C
460046,Female,Yes,Yes,Low,D
460052,Female,No,Yes,Low,D
460059,Female,No,No,Low,A
460061,Male,No,Yes,Low,B
460066,Female,No,No,Low,B
460068,Female,No,Yes,Low,A
460075,Female,No,Yes,Low,D
460079,Female,No,No,Low,B
460081,Male,Yes,Yes,High,A
460088,Female,Yes,Yes,High,B
460090,Male,Yes,No,Average,B
460095,Female,Yes,Yes,Low,D
460099,Male,No,Yes,Low,A
460103,Male,No,Yes,Low,D
460105,Female,No,Yes,Low,A
460108,Male,Yes,Yes,Average,B
460109,Male,Yes,Yes,Average,B
460110,Female,No,Yes,Low,B
460112,Male,Yes,Yes,Average,D
460118,Female,Yes,Yes,Low,D
460124,Female,No,Yes,Low,B
460126,Female,Yes,Yes,Low,C
460134,Male,Yes,Yes,High,C
460135,Female,No,Yes,Low,A
460140,Female,Yes,Yes,Low,A
460141,Male,No,Yes,Low,A
460147,Male,Yes,Yes,Average,D
460160,Male,No,Yes,Low,A
460166,Female,No,No,Low,A
460167,Female,No,No,Low,D
460168,Male,Yes,Yes,High,A
460175,Female,No,No,Low,A
460179,Female,No,No,Low,D
460187,Female,No,Yes,Low,C
460189,Male,No,No,Low,A
460192,Male,Yes,Yes,Low,A
460206,Female,Yes,Yes,Low,A
460212,Male,Yes,Yes,Low,A
460214,Female,Yes,Yes,Average,C
460227,Male,No,No,Low,A
460242,Male,Yes,Yes,Low,A
460243,Female,No,Yes,Low,C
460247,Female,No,No,Low,B
460248,Female,No,Yes,Low,B
460252,Male,Yes,Yes,Low,B
460265,Male,Yes,Yes,High,D
460270,Male,No,Yes,Low,A
460272,Female,No,Yes,Low,B
460275,Female,No,Yes,Low,B
460276,Female,Yes,Yes,Low,A
460281,Female,No,Yes,Low,B
460289,Female,Yes,Yes,Average,B
460298,Female,No,Yes,Low,B
460310,Male,No,No,Low,A
460315,Female,No,No,Low,A
460319,Female,Yes,No,Average,B
460322,Female,Yes,No,Low,B
460323,Female,No,Yes,Low,B
460324,Female,No,Yes,Low,D
460327,Female,No,Yes,Low,D
460333,Female,No,No,Low,D
460336,Female,No,Yes,Low,B
460340,Female,No,Yes,Low,B
460341,Female,No,No,Low,B
460344,Female,Yes,Yes,Average,D
460346,Female,Yes,Yes,Average,A
460348,Female,No,Yes,Low,A
460354,Female,No,Yes,Low,B
460358,Male,No,No,Low,D
460361,Female,Yes,Yes,Low,A
460362,Male,Yes,Yes,Low,B
460365,Female,Yes,Yes,Low,C
460370,Female,Yes,Yes,High,B
460371,Female,No,Yes,Low,B
460378,Female,No,Yes,Low,B
460389,Female,Yes,Yes,Average,A
460390,Male,No,Yes,Low,B
460392,Male,Yes,No,Low,B
460397,Female,No,Yes,Low,C
460399,Male,No,Yes,Low,A
460404,Male,Yes,Yes,Low,C
460405,Female,No,Yes,Low,C
460406,Male,Yes,Yes,Low,C
460409,Female,No,Yes,Low,C
460415,Female,No,Yes,Low,B
460422,Male,Yes,Yes,High,D
460431,Female,No,Yes,Low,A
460437,Female,No,Yes,Low,D
460440,Female,No,No,Low,B
460443,Female,No,Yes,Low,D
460450,Male,Yes,Yes,High,C
460453,Female,No,Yes,Low,B
460454,Male,No,Yes,Low,C
460457,Female,No,Yes,Low,D
460460,Male,Yes,No,Low,A
460467,Female,Yes,Yes,Average,B
460470,Male,No,No,Low,D
460476,Male,Yes,No,Average,A
460477,Male,No,No,Low,A
460485,Female,No,No,Low,D
460489,Male,No,No,Low,D
460505,Female,No,Yes,Low,D
460507,Male,No,No,Low,A
460508,Male,Yes,Yes,High,A
460518,Female,Yes,Yes,Average,A
460522,Female,Yes,No,Average,D
460545,Male,Yes,No,High,B
460546,Female,Yes,Yes,Low,D
460547,Female,Yes,Yes,Average,A
460549,Male,No,Yes,Low,C
460551,Male,Yes,Yes,Average,B
460555,Male,Yes,Yes,Average,D
460556,Female,Yes,Yes,Low,D
460558,Female,Yes,Yes,Low,D
460563,Female,No,No,Low,A
460566,Male,Yes,Yes,Average,B
460571,Male,No,No,Low,B
460572,Female,No,Yes,Low,A
460574,Male,No,Yes,Low,C
460582,Female,No,No,Low,D
460583,Male,No,No,Low,B
460585,Male,No,No,Low,A
460586,Male,No,Yes,Low,D
460598,Female,Yes,Yes,Average,B
460605,Male,Yes,Yes,Average,A
460612,Male,No,Yes,Low,D
460615,Female,No,Yes,Low,D
460618,Male,Yes,Yes,Low,A
460619,Male,No,Yes,Low,A
460621,Male,Yes,Yes,Low,D
460622,Female,Yes,Yes,High,C
460627,Female,No,No,Low,B
460633,Male,Yes,Yes,High,C
460634,Female,No,No,Low,A
460637,Female,No,No,Low,A
460638,Female,No,Yes,Low,D
460639,Female,Yes,Yes,Low,A
460645,Female,No,No,Low,B
460646,Male,Yes,Yes,Low,A
460653,Female,No,No,Low,B
460656,Female,Yes,Yes,Low,A
460658,Female,Yes,Yes,Average,D
460687,Female,Yes,Yes,Average,C
460691,Female,No,No,Low,B
460702,Female,No,Yes,Low,A
460703,Female,Yes,Yes,Average,A
460706,Female,No,No,Low,C
460708,Male,Yes,Yes,Low,A
460719,Female,Yes,Yes,Low,A
460726,Male,Yes,Yes,Average,B
460729,Male,Yes,Yes,Low,A
460733,Male,No,Yes,Low,C
460734,Male,Yes,Yes,Average,B
460738,Female,No,No,Low,B
460740,Male,Yes,Yes,Average,C
460763,Male,No,Yes,Low,C
460769,Female,Yes,No,High,A
460780,Female,No,Yes,Low,B
460783,Male,Yes,Yes,Low,C
460785,Male,No,Yes,Low,D
460794,Female,Yes,Yes,Low,A
460796,Male,Yes,No,Low,B
460802,Male,Yes,Yes,High,A
460825,Male,No,Yes,Low,C
460828,Male,No,No,Low,C
460831,Male,No,No,Low,C
460837,Female,No,Yes,Low,D
460838,Male,No,Yes,Low,D
460840,Male,Yes,Yes,Low,D
460844,Male,Yes,Yes,Low,D
460851,Male,Yes,No,Average,D
460857,Male,No,No,Low,D
460859,Male,Yes,Yes,Low,A
460860,Male,Yes,Yes,Average,C
460861,Male,No,No,Low,A
460870,Male,No,Yes,Low,C
460871,Female,No,Yes,Low,B
460872,Female,Yes,Yes,Low,B
460878,Male,Yes,No,Average,D
460888,Male,Yes,No,Low,B
460891,Female,Yes,No,Average,B
460897,Male,No,No,Low,B
460898,Male,Yes,No,Average,D
460899,Male,No,Yes,Low,C
460901,Male,No,No,Low,A
460902,Male,No,Yes,Low,D
460905,Male,No,Yes,Low,A
460906,Female,Yes,Yes,High,D
460923,Male,Yes,Yes,Average,A
460928,Male,Yes,Yes,Average,C
460934,Female,No,No,Low,A
460945,Male,No,No,Low,A
460953,Male,Yes,No,Low,B
460962,Male,Yes,Yes,High,D
460963,Female,No,Yes,Low,A
460968,Male,Yes,No,Average,D
460977,Male,Yes,Yes,High,C
460979,Male,Yes,No,Low,D
460981,Female,Yes,No,Average,D
460984,Male,Yes,Yes,Average,D
460988,Male,Yes,Yes,Average,B
460991,Female,No,Yes,Low,B
460999,Male,No,Yes,Low,C
461015,Male,Yes,Yes,Average,D
461016,Male,No,No,Low,A
461022,Male,Yes,Yes,Low,D
461023,Male,Yes,No,High,D
461024,Male,Yes,Yes,Low,B
461029,Male,Yes,No,Low,B
461037,Male,Yes,Yes,High,C
461038,Female,Yes,Yes,High,C
461041,Female,Yes,No,High,A
461043,Male,Yes,No,Low,B
461049,Female,Yes,Yes,Low,A
461050,Male,Yes,Yes,High,C
461059,Female,Yes,No,High,B
461065,Male,Yes,Yes,Low,C
461071,Male,Yes,No,Average,A
461078,Female,No,No,Low,D
461082,Male,No,No,Low,A
461085,Female,No,No,Low,D
461099,Female,No,No,Low,D
461111,Female,Yes,Yes,Low,B
461114,Male,Yes,Yes,Average,A
461116,Male,Yes,No,High,B
461119,Female,No,No,Low,C
461121,Male,No,No,Low,B
461128,Male,No,No,Low,C
461129,Female,Yes,Yes,Average,C
461131,Male,Yes,Yes,High,B
461152,Female,No,No,Low,A
461158,Female,No,Yes,Low,D
461162,Female,No,No,Low,A
461163,Female,Yes,No,Low,C
461168,Female,Yes,No,Average,B
461169,Male,No,Yes,Low,B
461174,Female,No,No,Low,A
461177,Male,Yes,No,Average,A
461179,Female,Yes,No,Low,D
461183,Male,No,No,Low,A
461187,Male,No,No,Low,A
461197,Male,No,No,Low,A
461198,Female,No,Yes,Low,C
461201,Female,No,Yes,Low,A
461211,Female,No,Yes,Low,C
461214,Male,No,No,Low,D
461215,Female,No,Yes,Low,B
461220,Female,No,No,Low,C
461225,Female,No,No,Low,A
461226,Male,Yes,Yes,Low,A
461230,Female,No,No,Low,A
461233,Male,Yes,Yes,Low,C
461236,Female,No,Yes,Low,A
461241,Male,Yes,Yes,Low,A
461242,Male,Yes,Yes,Low,A
461243,Male,Yes,Yes,Low,A
461248,Female,No,No,Low,B
461251,Female,No,Yes,Low,C
461256,Male,No,No,Low,B
461257,Male,Yes,Yes,Average,D
461258,Female,Yes,Yes,Average,B
461262,Female,No,No,Low,C
461263,Female,Yes,Yes,Low,B
461265,Male,No,No,Low,B
461269,Male,No,No,Low,B
461274,Female,Yes,Yes,High,C
461276,Male,Yes,Yes,Low,B
461277,Male,Yes,Yes,Low,D
461292,Female,Yes,No,High,C
461297,Male,Yes,No,High,B
461303,Female,No,No,Low,A
461313,Male,Yes,Yes,Average,B
461314,Male,Yes,Yes,Average,D
461319,Male,Yes,No,Average,B
461322,Male,Yes,Yes,Average,A
461323,Female,Yes,Yes,Average,B
461324,Female,No,Yes,Low,D
461326,Female,No,Yes,Low,A
461335,Male,Yes,No,High,D
461340,Male,Yes,Yes,Average,B
461346,Male,Yes,Yes,Low,D
461356,Male,No,Yes,Low,B
461370,Male,No,Yes,Low,A
461379,Male,No,Yes,Low,B
461383,Male,Yes,Yes,High,A
461388,Male,No,No,Low,B
461402,Female,No,Yes,Low,A
461408,Male,Yes,Yes,Low,A
461423,Male,No,Yes,Low,D
461426,Male,Yes,Yes,Average,A
461428,Male,No,Yes,Low,B
461432,Female,Yes,Yes,Average,D
461437,Male,Yes,Yes,Average,B
461439,Male,Yes,Yes,Average,A
461441,Male,Yes,Yes,Average,A
461442,Male,Yes,Yes,Average,D
461456,Female,No,No,Low,B
461458,Female,No,Yes,Low,D
461462,Male,Yes,Yes,Low,A
461465,Male,Yes,Yes,Average,D
461469,Male,Yes,Yes,Low,A
461476,Male,Yes,Yes,Average,D
461480,Female,Yes,Yes,High,A
461482,Female,No,Yes,Low,A
461494,Male,Yes,No,Average,D
461501,Female,Yes,Yes,High,B
461503,Female,No,Yes,Low,D
461510,Male,Yes,Yes,Low,B
461514,Male,No,No,Low,C
461518,Female,Yes,Yes,Average,C
461522,Male,Yes,No,High,A
461526,Male,Yes,No,Low,A
461530,Male,Yes,Yes,Low,D
461534,Male,Yes,Yes,Low,A
461540,Male,No,Yes,Low,A
461546,Female,Yes,No,Low,C
461553,Male,No,Yes,Low,C
461556,Female,Yes,Yes,Average,B
461564,Male,Yes,Yes,High,A
461570,Male,Yes,Yes,Average,D
461574,Female,Yes,Yes,Average,B
461587,Male,No,Yes,Low,D
461593,Female,Yes,Yes,Average,B
461602,Female,No,Yes,Low,D
461604,Male,Yes,No,Average,D
461612,Female,No,Yes,Low,D
461615,Male,No,Yes,Low,C
461624,Female,Yes,Yes,Average,D
461637,Male,Yes,Yes,Low,C
461644,Male,No,No,Low,D
461653,Female,Yes,Yes,Average,D
461655,Female,Yes,Yes,Average,D
461658,Female,Yes,Yes,Average,B
461661,Female,Yes,Yes,Average,B
461671,Male,No,No,Low,A
461674,Male,Yes,Yes,High,B
461676,Female,No,Yes,Low,D
461679,Male,No,Yes,Low,A
461683,Male,Yes,Yes,High,A
461685,Female,No,Yes,Low,A
461686,Male,Yes,Yes,Low,A
461694,Male,No,Yes,Low,A
461695,Female,Yes,Yes,Average,C
461698,Female,Yes,Yes,High,B
461701,Male,Yes,No,Average,D
461705,Female,No,No,Low,A
461708,Male,Yes,No,High,A
461709,Male,No,Yes,Low,D
461711,Female,No,Yes,Low,D
461716,Female,Yes,Yes,High,B
461720,Female,No,Yes,Low,A
461722,Male,No,No,Low,C
461724,Female,Yes,Yes,Low,C
461725,Female,No,Yes,Low,A
461727,Female,No,Yes,Low,D
461737,Female,Yes,Yes,Average,C
461738,Female,Yes,Yes,Average,A
461747,Male,Yes,Yes,High,A
461756,Female,Yes,Yes,Average,A
461760,Male,Yes,Yes,High,D
461769,Male,No,Yes,Low,C
461771,Male,Yes,Yes,Average,D
461775,Female,Yes,No,High,A
461778,Female,Yes,Yes,High,A
461780,Female,No,Yes,Low,D
461782,Female,Yes,Yes,High,B
461784,Female,Yes,Yes,Low,B
461788,Female,Yes,Yes,High,A
461800,Female,No,Yes,Low,A
461804,Female,No,Yes,Low,D
461807,Male,No,Yes,Low,A
461815,Male,Yes,Yes,Low,A
461816,Female,No,Yes,Low,D
461821,Female,No,No,Low,A
461822,Male,Yes,Yes,High,A
461824,Male,Yes,Yes,Low,A
461832,Male,No,Yes,Low,A
461845,Female,Yes,Yes,Average,D
461846,Female,No,Yes,Low,C
461848,Male,No,No,Low,A
461858,Male,No,No,Low,A
461859,Female,Yes,No,Low,D
461860,Female,Yes,Yes,High,D
461862,Female,No,Yes,Low,A
461864,Male,No,Yes,Low,D
461872,Female,Yes,Yes,High,A
461873,Male,No,Yes,Low,A
461874,Male,Yes,Yes,Average,B
461882,Female,No,Yes,Low,D
461892,Female,No,Yes,Low,A
461896,Male,Yes,Yes,Low,A
461898,Male,Yes,Yes,High,D
461899,Female,No,No,Low,A
461901,Male,No,Yes,Low,D
461910,Male,Yes,Yes,Average,D
461913,Male,No,Yes,Low,B
461914,Female,Yes,Yes,Low,A
461927,Male,No,No,Low,A
461929,Male,Yes,Yes,Low,C
461930,Female,No,Yes,Low,B
461931,Female,No,No,Low,D
461936,Male,Yes,No,High,D
461943,Male,No,Yes,Low,C
461962,Male,Yes,Yes,Average,A
461963,Female,No,Yes,Low,D
461965,Male,No,No,Low,B
461967,Female,No,No,Low,D
461968,Female,No,Yes,Low,D
461978,Female,No,No,Low,D
461985,Male,No,Yes,Low,D
461988,Male,Yes,No,Average,C
461993,Male,No,No,Low,D
461994,Male,Yes,No,Low,B
461996,Female,No,No,Low,A
462007,Female,Yes,Yes,Average,D
462011,Male,Yes,No,Low,C
462015,Male,Yes,Yes,Average,D
462016,Female,Yes,Yes,Average,A
462027,Male,No,No,Low,B
462033,Male,No,Yes,Low,D
462038,Male,No,Yes,Low,C
462043,Male,No,No,Low,D
462053,Male,Yes,Yes,Low,D
462064,Male,Yes,Yes,Average,D
462068,Male,Yes,Yes,High,B
462075,Female,No,Yes,Low,C
462080,Female,No,Yes,Low,A
462081,Male,No,No,Low,B
462083,Male,No,No,Low,A
462084,Male,Yes,Yes,Low,C
462088,Male,Yes,Yes,Average,A
462090,Female,No,Yes,Low,C
462094,Female,No,Yes,Low,A
462096,Female,No,Yes,Low,C
462102,Female,No,Yes,Low,A
462108,Female,Yes,Yes,Average,D
462111,Male,Yes,Yes,Average,A
462116,Female,Yes,Yes,Average,B
462118,Male,No,Yes,Low,B
462120,Male,Yes,No,Low,C
462128,Male,Yes,Yes,Average,D
462131,Female,No,Yes,Low,C
462134,Male,Yes,No,Low,A
462141,Female,No,Yes,Low,A
462149,Female,Yes,No,High,C
462151,Female,No,Yes,Low,C
462163,Female,Yes,Yes,Average,D
462168,Male,Yes,Yes,High,A
462171,Female,Yes,No,High,C
462174,Female,Yes,Yes,Average,B
462179,Female,No,Yes,Low,C
462180,Female,Yes,Yes,Average,A
462186,Female,No,No,Low,A
462187,Female,No,Yes,Low,B
462188,Female,Yes,No,Average,C
462198,Female,No,No,Low,B
462200,Female,Yes,Yes,Low,A
462204,Female,No,No,Low,D
462205,Female,No,No,Low,C
462209,Female,Yes,No,Low,B
462210,Female,Yes,Yes,Low,A
462214,Male,Yes,No,Low,A
462218,Male,Yes,No,Average,D
462229,Male,No,No,Low,B
462231,Male,No,Yes,Low,A
462232,Male,Yes,No,High,B
462234,Male,Yes,No,Average,B
462238,Male,Yes,No,Low,B
462243,Male,Yes,No,Low,B
462246,Female,Yes,No,High,A
462249,Male,No,No,Low,A
462260,Male,Yes,Yes,Low,D
462262,Male,No,No,Low,D
462274,Male,Yes,Yes,Average,D
462278,Male,No,Yes,Low,A
462279,Male,No,No,Low,B
462280,Male,No,Yes,Low,A
462281,Male,Yes,Yes,Low,D
462284,Male,Yes,Yes,Average,C
462285,Male,Yes,Yes,Low,C
462286,Male,Yes,No,Average,C
462291,Female,No,Yes,Low,B
462297,Female,No,Yes,Low,D
462300,Male,Yes,Yes,Average,D
462304,Male,Yes,Yes,Low,C
462306,Male,Yes,No,High,B
462309,Male,No,Yes,Low,B
462310,Male,Yes,Yes,Average,A
462323,Female,Yes,Yes,Average,A
462340,Male,Yes,No,Average,A
462342,Female,Yes,Yes,High,D
462346,Male,Yes,Yes,Low,C
462349,Male,Yes,Yes,Average,A
462355,Male,Yes,No,Low,D
462356,Male,No,Yes,Low,B
462358,Male,Yes,No,Average,B
462365,Male,Yes,Yes,High,C
462368,Female,Yes,Yes,Average,A
462381,Female,Yes,No,High,C
462386,Female,No,Yes,Low,A
462389,Female,Yes,No,Low,D
462395,Male,Yes,Yes,High,C
462396,Male,Yes,Yes,Average,B
462400,Male,No,Yes,Low,D
462401,Male,Yes,No,Average,C
462409,Female,Yes,No,Low,D
462411,Male,No,Yes,Low,B
462415,Male,No,No,Low,D
462420,Male,No,Yes,Low,D
462421,Male,No,Yes,Low,C
462423,Male,Yes,No,High,A
462429,Male,Yes,No,Low,D
462447,Male,No,No,Low,D
462451,Male,No,No,Low,D
462452,Male,No,No,Low,A
462456,Male,No,No,Low,A
462457,Male,No,No,Low,D
462463,Male,Yes,No,Average,A
462488,Male,No,Yes,Low,A
462491,Male,No,Yes,Low,D
462492,Male,Yes,No,Average,A
462498,Female,Yes,Yes,Average,C
462508,Male,Yes,Yes,Low,B
462512,Female,Yes,No,Average,B
462517,Female,Yes,Yes,High,C
462518,Female,No,No,Low,D
462522,Male,Yes,No,Average,A
462524,Female,Yes,Yes,Low,B
462525,Female,Yes,Yes,Average,D
462529,Female,Yes,Yes,Low,C
462531,Female,Yes,No,High,A
462538,Female,Yes,Yes,High,C
462541,Male,Yes,Yes,High,D
462542,Female,Yes,Yes,Average,B
462543,Female,Yes,Yes,Low,C
462545,Male,No,No,Low,B
462554,Male,No,No,Low,A
462563,Female,Yes,Yes,Average,D
462566,Female,Yes,No,Low,D
462577,Female,Yes,No,High,B
462578,Male,Yes,Yes,Average,A
462580,Female,No,Yes,Low,A
462584,Female,Yes,No,Low,A
462587,Female,Yes,No,High,C
462589,Female,No,No,Low,A
462595,Female,No,Yes,Low,A
462596,Female,No,No,Low,C
462609,Female,Yes,No,Low,C
462612,Female,Yes,No,High,D
462613,Female,Yes,No,Average,C
462615,Male,No,No,Low,A
462617,Male,No,No,Low,A
462626,Female,No,Yes,Low,A
462637,Female,Yes,No,Average,A
462643,Female,Yes,Yes,Average,B
462658,Female,Yes,Yes,Average,B
462668,Female,No,Yes,Low,A
462669,Female,Yes,Yes,High,C
462678,Female,Yes,Yes,Average,B
462680,Male,Yes,Yes,Average,D
462683,Female,Yes,No,Low,A
462685,Female,No,No,Low,B
462692,Female,Yes,No,Average,A
462702,Male,Yes,No,Average,B
462704,Male,Yes,Yes,High,A
462705,Female,Yes,No,Average,A
462720,Male,Yes,Yes,Low,A
462723,Female,Yes,No,Average,D
462727,Female,Yes,No,High,C
462729,Male,No,No,Low,D
462731,Female,Yes,Yes,High,A
462735,Female,Yes,No,Average,D
462736,Female,Yes,No,Low,D
462739,Male,Yes,Yes,Low,C
462743,Male,No,No,Low,A
462746,Male,No,No,Low,A
462747,Male,No,No,Low,D
462752,Female,No,No,Low,A
462756,Female,No,No,Low,D
462761,Male,No,No,Low,B
462762,Male,Yes,Yes,High,D
462767,Male,No,No,Low,A
462768,Male,Yes,Yes,Average,C
462785,Female,Yes,Yes,Average,C
462788,Male,Yes,No,Average,B
462792,Male,Yes,No,Average,C
462799,Male,No,No,Low,A
462810,Male,Yes,No,High,D
462814,Female,Yes,No,Average,A
462817,Female,Yes,Yes,Low,C
462823,Male,Yes,Yes,Average,D
462824,Male,Yes,No,Average,D
462826,Male,No,No,Low,B
462827,Female,No,No,Low,D
462834,Male,Yes,Yes,Low,B
462838,Female,Yes,Yes,Low,D
462841,Male,No,No,Low,A
462845,Male,Yes,Yes,Average,A
462853,Male,No,No,Low,B
462854,Male,No,No,Low,D
462858,Female,No,Yes,Low,A
462866,Male,Yes,Yes,Low,D
462868,Male,Yes,No,Average,D
462869,Male,No,Yes,Low,A
462871,Male,Yes,No,Average,D
462872,Female,Yes,No,Low,C
462874,Male,Yes,Yes,High,B
462887,Female,Yes,No,Low,D
462891,Male,No,No,Low,A
462894,Male,Yes,Yes,Average,A
462900,Male,Yes,Yes,Average,C
462903,Male,Yes,Yes,Average,A
462905,Female,No,No,Low,A
462914,Female,No,Yes,Low,D
462920,Male,Yes,No,High,C
462923,Male,Yes,No,Average,C
462925,Female,Yes,No,Average,B
462927,Female,No,No,Low,D
462936,Female,No,Yes,Low,C
462944,Male,Yes,Yes,High,C
462951,Male,Yes,Yes,Low,B
462956,Male,Yes,No,Average,C
462963,Male,Yes,Yes,Average,A
462966,Male,Yes,Yes,Average,A
462968,Female,Yes,No,High,A
462971,Female,Yes,Yes,Low,B
462982,Male,Yes,No,Average,B
462983,Female,Yes,Yes,High,B
462984,Female,Yes,Yes,High,D
462986,Male,No,Yes,Low,B
462992,Female,Yes,Yes,High,C
462993,Male,Yes,No,Average,C
462994,Female,Yes,No,Average,A
463003,Male,Yes,Yes,Average,A
463012,Male,Yes,No,Low,C
463020,Male,Yes,Yes,Average,B
463023,Female,Yes,No,Low,B
463024,Male,No,Yes,Low,C
463030,Male,Yes,Yes,High,A
463037,Male,Yes,Yes,Average,A
463039,Male,Yes,No,High,A
463040,Male,Yes,No,High,C
463051,Female,No,Yes,Low,C
463052,Male,Yes,Yes,Low,B
463058,Female,No,Yes,Low,B
463062,Female,Yes,Yes,Average,D
463069,Male,No,Yes,Low,C
463075,Male,Yes,Yes,Low,B
463080,Male,No,No,Low,B
463083,Male,No,Yes,Low,A
463085,Female,No,Yes,Low,C
463086,Male,No,Yes,Low,C
463088,Female,Yes,Yes,High,A
463090,Female,Yes,No,Average,D
463091,Female,Yes,Yes,Low,A
463096,Female,No,Yes,Low,A
463099,Male,Yes,Yes,Low,C
463102,Male,No,No,Low,A
463106,Female,Yes,Yes,Low,C
463108,Male,Yes,Yes,High,B
463118,Female,Yes,Yes,High,D
463138,Female,No,No,Low,A
463144,Male,Yes,Yes,High,D
463145,Female,No,Yes,Low,A
463148,Male,Yes,Yes,High,B
463149,Male,Yes,Yes,Average,A
463150,Male,No,No,Low,A
463154,Female,Yes,No,Low,C
463156,Female,Yes,No,High,B
463158,Male,Yes,Yes,High,D
463163,Male,No,No,Low,C
463164,Male,Yes,Yes,Average,A
463165,Female,Yes,Yes,Average,C
463166,Female,No,Yes,Low,D
463173,Male,No,Yes,Low,C
463174,Female,Yes,Yes,Low,B
463181,Male,Yes,Yes,Average,D
463187,Female,Yes,Yes,Low,A
463195,Female,No,Yes,Low,A
463196,Female,Yes,Yes,Low,C
463199,Female,Yes,Yes,Low,D
463203,Female,No,No,Low,A
463204,Male,No,No,Low,D
463218,Male,Yes,No,Average,B
463219,Male,Yes,No,Low,A
463242,Female,No,No,Low,C
463244,Female,Yes,No,Low,C
463245,Male,Yes,Yes,Average,B
463248,Female,Yes,No,Average,C
463251,Male,Yes,No,Low,D
463256,Male,No,No,Low,A
463258,Female,Yes,Yes,Average,B
463260,Male,Yes,Yes,Low,D
463265,Male,Yes,Yes,Average,D
463270,Male,Yes,No,Low,C
463273,Male,Yes,Yes,Average,C
463277,Female,Yes,No,Low,A
463280,Male,Yes,Yes,Average,B
463292,Male,Yes,No,High,C
463308,Male,Yes,Yes,Low,C
463316,Female,Yes,No,High,B
463324,Female,No,No,Low,B
463330,Male,No,No,Low,A
463332,Female,Yes,Yes,Low,A
463334,Female,No,Yes,Low,D
463338,Male,Yes,No,Low,B
463367,Female,No,Yes,Low,D
463368,Female,Yes,Yes,High,A
463372,Female,Yes,No,Average,D
463375,Female,Yes,Yes,Low,D
463376,Female,Yes,Yes,High,A
463378,Male,No,Yes,Low,A
463379,Male,No,No,Low,A
463386,Female,Yes,Yes,Low,A
463395,Male,No,No,Low,C
463404,Male,Yes,No,High,C
463406,Male,No,No,Low,D
463411,Male,Yes,Yes,Average,B
463420,Female,Yes,Yes,High,D
463437,Male,Yes,Yes,Average,C
463438,Male,Yes,No,Average,B
463443,Male,Yes,Yes,Average,A
463444,Male,Yes,Yes,High,C
463447,Male,Yes,No,Average,A
463452,Female,Yes,Yes,High,D
463460,Male,Yes,Yes,Average,C
463461,Male,No,No,Low,B
463470,Male,No,No,Low,D
463475,Female,Yes,Yes,Low,A
463477,Male,No,No,Low,B
463491,Male,Yes,Yes,Average,B
463503,Male,Yes,Yes,Low,D
463508,Female,Yes,No,Low,D
463509,Male,No,No,Low,C
463512,Female,No,No,Low,A
463516,Male,Yes,No,High,A
463529,Male,No,Yes,Low,C
463533,Female,Yes,Yes,High,D
463537,Female,No,Yes,Low,B
463550,Female,Yes,Yes,Average,B
463553,Male,No,Yes,Low,A
463561,Female,No,Yes,Low,C
463566,Female,Yes,Yes,Average,D
463572,Male,Yes,Yes,Average,D
463577,Female,Yes,Yes,Average,D
463586,Female,No,No,Low,A
463598,Female,Yes,No,Low,A
463601,Female,No,No,Low,A
463603,Female,No,No,Low,A
463606,Male,No,No,Low,D
463614,Female,No,No,Low,A
463615,Female,Yes,Yes,Average,A
463616,Female,Yes,No,Average,A
463620,Male,No,No,Low,B
463628,Female,No,Yes,Low,B
463632,Male,Yes,Yes,Average,D
463638,Female,Yes,No,Average,D
463639,Male,No,No,Low,A
463640,Male,No,Yes,Low,A
463644,Female,No,Yes,Low,A
463654,Female,No,No,Low,B
463655,Male,Yes,Yes,Low,A
463661,Female,Yes,Yes,Average,A
463664,Female,No,No,Low,D
463665,Male,Yes,Yes,Average,A
463669,Female,Yes,Yes,High,D
463670,Female,No,Yes,Low,A
463699,Female,Yes,Yes,Low,D
463703,Male,Yes,No,High,C
463704,Male,No,Yes,Low,D
463707,Female,No,No,Low,A
463713,Male,No,No,Low,C
463714,Male,Yes,No,Average,A
463718,Female,No,Yes,Low,A
463722,Male,Yes,Yes,High,A
463724,Male,No,No,Low,D
463726,Female,No,No,Low,C
463728,Female,Yes,No,Average,A
463747,Female,Yes,Yes,Average,A
463748,Male,No,No,Low,A
463753,Female,No,Yes,Low,A
463756,Male,Yes,No,Average,C
463761,Male,Yes,Yes,Average,D
463764,Male,Yes,Yes,Average,B
463767,Male,Yes,Yes,Average,D
463776,Female,Yes,Yes,Average,A
463782,Female,No,Yes,Low,D
463783,Female,No,No,Low,A
463784,Female,No,No,Low,D
463785,Female,No,No,Low,D
463786,Female,Yes,Yes,Average,A
463790,Male,Yes,No,Low,C
463792,Female,No,No,Low,D
